,True Pos,False Pos,False Neg,True Neg,Errors,Eficiency
558,157,38.0,8,1188.0,2,96.69302659956865
559,165,31.0,10,1185.0,2,97.05248023005032
560,182,18.0,12,1181.0,0,97.84637473079684
561,155,34.0,14,1189.0,1,96.55172413793103
562,166,42.0,14,1171.0,0,95.97989949748744
563,190,36.0,10,1157.0,0,96.69777458722182
564,147,31.0,17,1198.0,0,96.55419956927494
565,165,29.0,12,1187.0,0,97.05671213208902
566,168,35.0,11,1179.0,0,96.69777458722182
567,179,34.0,11,1169.0,0,96.76956209619526
568,205,27.0,9,1152.0,0,97.4156496769562
569,174,40.0,8,1171.0,0,96.55419956927494
570,157,39.0,9,1188.0,0,96.55419956927494
571,164,35.0,10,1183.0,1,96.76724137931035
572,170,44.0,9,1170.0,0,96.19526202440775
573,171,29.0,10,1183.0,0,97.20028715003589
574,199,28.0,8,1157.0,1,97.41379310344827
575,187,27.0,7,1172.0,0,97.5592246949031
576,178,32.0,13,1170.0,0,96.76956209619526
577,174,34.0,9,1176.0,0,96.91313711414213
578,181,36.0,11,1165.0,0,96.62598707824839
579,177,31.0,7,1177.0,1,97.27011494252874
580,181,34.0,10,1167.0,1,96.83908045977012
581,172,34.0,6,1180.0,1,97.12643678160919
582,183,33.0,6,1171.0,0,97.20028715003589
583,174,37.0,7,1174.0,1,96.83908045977012
584,155,42.0,8,1187.0,1,96.4080459770115
585,184,28.0,7,1173.0,1,97.48563218390804
586,184,31.0,11,1166.0,1,96.98275862068965
587,182,39.0,16,1155.0,1,96.04885057471265
588,165,33.0,11,1184.0,0,96.8413496051687
589,166,27.0,7,1191.0,2,97.55571531272466
590,163,38.0,14,1177.0,1,96.26436781609196
591,165,29.0,11,1187.0,1,97.12643678160919
592,177,41.0,13,1160.0,2,96.11790079079799
593,195,30.0,9,1159.0,0,97.20028715003589
594,179,28.0,13,1173.0,0,97.05671213208902
595,173,31.0,7,1182.0,0,97.27207465900933
596,173,34.0,11,1174.0,1,96.76724137931035
597,181,33.0,17,1161.0,1,96.4080459770115
598,176,27.0,10,1180.0,0,97.34386216798278
599,161,31.0,13,1186.0,2,96.83680805176132
600,178,32.0,11,1172.0,0,96.91313711414213
601,187,32.0,11,1163.0,0,96.91313711414213
602,172,36.0,7,1177.0,1,96.91091954022988
603,185,30.0,9,1169.0,0,97.20028715003589
604,170,38.0,11,1174.0,0,96.4824120603015
605,168,34.0,10,1181.0,0,96.8413496051687
606,158,43.0,13,1178.0,1,95.97701149425288
607,174,32.0,14,1172.0,1,96.69540229885058
608,191,30.0,11,1161.0,0,97.05671213208902
609,156,34.0,9,1194.0,0,96.91313711414213
610,191,26.0,13,1163.0,0,97.20028715003589
611,186,27.0,9,1171.0,0,97.4156496769562
612,184,33.0,11,1164.0,1,96.83908045977012
613,179,43.0,9,1162.0,0,96.26704953338118
614,184,34.0,8,1166.0,1,96.98275862068965
615,184,32.0,5,1172.0,0,97.34386216798278
616,188,33.0,13,1159.0,0,96.69777458722182
617,167,40.0,11,1175.0,0,96.33883704235463
618,173,42.0,10,1168.0,0,96.26704953338118
619,170,31.0,14,1178.0,0,96.76956209619526
620,169,37.0,14,1172.0,1,96.33620689655173
621,168,45.0,10,1169.0,1,96.04885057471265
622,188,38.0,7,1160.0,0,96.76956209619526
623,177,43.0,10,1163.0,0,96.19526202440775
624,182,33.0,7,1171.0,0,97.12849964106246
625,195,32.0,8,1156.0,2,97.12437095614665
626,180,37.0,9,1166.0,1,96.69540229885058
627,163,35.0,6,1189.0,0,97.05671213208902
628,180,40.0,12,1160.0,1,96.26436781609196
629,189,31.0,14,1158.0,1,96.76724137931035
630,174,28.0,11,1180.0,0,97.20028715003589
631,187,34.0,11,1160.0,1,96.76724137931035
632,170,37.0,9,1177.0,0,96.69777458722182
633,153,28.0,8,1203.0,1,97.41379310344827
634,174,38.0,15,1166.0,0,96.19526202440775
635,156,44.0,7,1185.0,1,96.33620689655173
636,194,26.0,13,1160.0,0,97.20028715003589
637,189,37.0,9,1157.0,1,96.69540229885058
638,182,35.0,12,1164.0,0,96.62598707824839
639,164,41.0,8,1179.0,1,96.47988505747126
640,167,31.0,10,1184.0,1,97.05459770114942
641,187,27.0,8,1170.0,1,97.48563218390804
642,181,34.0,15,1163.0,0,96.4824120603015
643,181,39.0,12,1159.0,2,96.33357296908699
644,172,44.0,8,1168.0,1,96.26436781609196
645,175,31.0,13,1174.0,0,96.8413496051687
646,173,33.0,13,1173.0,1,96.69540229885058
647,168,20.0,11,1193.0,1,97.77298850574712
648,172,30.0,12,1179.0,0,96.98492462311557
649,179,19.0,10,1185.0,0,97.91816223977028
650,181,35.0,8,1169.0,0,96.91313711414213
651,170,30.0,5,1188.0,0,97.48743718592965
652,175,28.0,7,1181.0,2,97.48382458662832
653,173,38.0,7,1173.0,2,96.764917325665
654,171,32.0,12,1178.0,0,96.8413496051687
655,183,21.0,9,1180.0,0,97.84637473079684
656,179,27.0,11,1176.0,0,97.27207465900933
657,171,29.0,7,1186.0,0,97.4156496769562
658,156,38.0,13,1185.0,1,96.33620689655173
659,168,34.0,10,1181.0,0,96.8413496051687
660,179,28.0,10,1176.0,0,97.27207465900933
661,150,33.0,14,1196.0,0,96.62598707824839
662,156,40.0,14,1183.0,0,96.12347451543431
663,156,34.0,6,1195.0,2,97.12437095614665
664,166,30.0,14,1182.0,1,96.83908045977012
665,178,27.0,17,1170.0,1,96.83908045977012
666,197,29.0,11,1156.0,0,97.12849964106246
667,187,32.0,9,1165.0,0,97.05671213208902
668,180,35.0,8,1169.0,1,96.91091954022988
669,175,28.0,11,1178.0,1,97.19827586206897
670,177,39.0,10,1166.0,1,96.47988505747126
671,188,35.0,9,1159.0,2,96.83680805176132
672,170,25.0,13,1184.0,1,97.27011494252874
673,177,32.0,9,1175.0,0,97.05671213208902
674,187,45.0,9,1152.0,0,96.12347451543431
675,191,42.0,15,1145.0,0,95.908111988514
676,188,30.0,10,1165.0,0,97.12849964106246
677,163,33.0,8,1188.0,1,97.05459770114942
678,178,31.0,12,1172.0,0,96.91313711414213
679,170,33.0,5,1185.0,0,97.27207465900933
680,173,33.0,10,1177.0,0,96.91313711414213
681,174,31.0,13,1175.0,0,96.8413496051687
682,192,32.0,6,1163.0,0,97.27207465900933
683,169,34.0,5,1184.0,1,97.19827586206897
684,167,32.0,7,1187.0,0,97.20028715003589
685,182,38.0,6,1166.0,1,96.83908045977012
686,169,30.0,6,1188.0,0,97.4156496769562
687,177,32.0,9,1174.0,1,97.05459770114942
688,188,27.0,10,1167.0,1,97.3419540229885
689,192,40.0,8,1152.0,1,96.55172413793103
690,175,34.0,12,1172.0,0,96.69777458722182
691,191,31.0,9,1160.0,2,97.12437095614665
692,179,37.0,10,1167.0,0,96.62598707824839
693,152,36.0,10,1194.0,1,96.69540229885058
694,178,29.0,18,1167.0,1,96.62356321839081
695,177,33.0,15,1168.0,0,96.55419956927494
696,171,42.0,12,1168.0,0,96.12347451543431
697,189,35.0,9,1159.0,1,96.83908045977012
698,183,42.0,6,1161.0,1,96.55172413793103
699,185,31.0,8,1168.0,1,97.19827586206897
700,177,31.0,11,1174.0,0,96.98492462311557
701,161,39.0,6,1187.0,0,96.76956209619526
702,189,33.0,8,1162.0,1,97.05459770114942
703,188,36.0,5,1163.0,1,97.05459770114942
704,184,42.0,10,1156.0,1,96.26436781609196
705,176,32.0,9,1176.0,0,97.05671213208902
706,181,33.0,8,1171.0,0,97.05671213208902
707,193,34.0,13,1153.0,0,96.62598707824839
708,190,22.0,9,1172.0,0,97.77458722182341
709,179,28.0,13,1173.0,0,97.05671213208902
710,168,40.0,10,1174.0,1,96.4080459770115
711,173,46.0,11,1163.0,0,95.908111988514
712,176,35.0,6,1175.0,1,97.05459770114942
713,170,35.0,14,1174.0,0,96.4824120603015
714,176,33.0,8,1175.0,1,97.05459770114942
715,161,41.0,14,1176.0,1,96.04885057471265
716,161,37.0,9,1185.0,1,96.69540229885058
717,172,29.0,14,1177.0,1,96.91091954022988
718,177,26.0,10,1178.0,2,97.411933860532
719,198,40.0,11,1144.0,0,96.33883704235463
720,171,28.0,8,1184.0,2,97.411933860532
721,166,40.0,8,1179.0,0,96.55419956927494
722,172,34.0,9,1178.0,0,96.91313711414213
723,198,34.0,18,1143.0,0,96.26704953338118
724,174,31.0,15,1173.0,0,96.69777458722182
725,192,35.0,10,1155.0,1,96.76724137931035
726,189,31.0,6,1165.0,2,97.34004313443566
727,155,34.0,14,1188.0,2,96.54924514737598
728,175,33.0,14,1169.0,2,96.62113587347233
729,169,29.0,15,1179.0,1,96.83908045977012
730,176,37.0,12,1167.0,1,96.47988505747126
731,165,28.0,10,1190.0,0,97.27207465900933
732,184,40.0,13,1155.0,1,96.1925287356322
733,170,29.0,13,1181.0,0,96.98492462311557
734,185,28.0,15,1165.0,0,96.91313711414213
735,178,35.0,9,1171.0,0,96.8413496051687
736,174,42.0,11,1164.0,2,96.18979151689432
737,162,25.0,12,1192.0,2,97.34004313443566
738,179,33.0,6,1173.0,2,97.19626168224299
739,152,35.0,11,1194.0,1,96.69540229885058
740,208,33.0,10,1142.0,0,96.91313711414213
741,187,29.0,7,1170.0,0,97.4156496769562
742,170,24.0,6,1193.0,0,97.84637473079684
743,155,35.0,8,1194.0,1,96.91091954022988
744,173,33.0,8,1179.0,0,97.05671213208902
745,182,40.0,8,1163.0,0,96.55419956927494
746,177,39.0,16,1161.0,0,96.05168700646087
747,182,32.0,10,1169.0,0,96.98492462311557
748,168,37.0,14,1174.0,0,96.33883704235463
749,166,37.0,11,1179.0,0,96.55419956927494
750,156,42.0,7,1188.0,0,96.4824120603015
751,168,35.0,8,1182.0,0,96.91313711414213
752,180,32.0,15,1166.0,0,96.62598707824839
753,182,32.0,5,1174.0,0,97.34386216798278
754,173,32.0,11,1175.0,2,96.90869877785767
755,177,31.0,12,1172.0,1,96.91091954022988
756,181,34.0,9,1168.0,1,96.91091954022988
757,177,43.0,12,1161.0,0,96.05168700646087
758,161,35.0,10,1187.0,0,96.76956209619526
759,176,30.0,13,1174.0,0,96.91313711414213
760,180,41.0,11,1160.0,1,96.26436781609196
761,167,42.0,9,1174.0,1,96.33620689655173
762,184,27.0,6,1175.0,1,97.62931034482759
763,189,36.0,5,1163.0,0,97.05671213208902
764,173,29.0,10,1181.0,0,97.20028715003589
765,173,41.0,12,1166.0,1,96.1925287356322
766,183,39.0,5,1166.0,0,96.8413496051687
767,179,45.0,8,1161.0,0,96.19526202440775
768,180,32.0,7,1173.0,1,97.19827586206897
769,190,38.0,11,1153.0,1,96.47988505747126
770,160,33.0,15,1185.0,0,96.55419956927494
771,168,34.0,12,1179.0,0,96.69777458722182
772,166,34.0,11,1181.0,1,96.76724137931035
773,180,36.0,10,1167.0,0,96.69777458722182
774,154,33.0,15,1191.0,0,96.55419956927494
775,156,38.0,10,1189.0,0,96.55419956927494
776,173,42.0,8,1170.0,0,96.41062455132807
777,169,37.0,12,1174.0,1,96.47988505747126
778,167,41.0,8,1177.0,0,96.4824120603015
779,180,32.0,12,1169.0,0,96.8413496051687
780,177,31.0,12,1172.0,1,96.91091954022988
781,172,33.0,9,1179.0,0,96.98492462311557
782,186,39.0,8,1159.0,1,96.62356321839081
783,184,43.0,9,1157.0,0,96.26704953338118
784,180,32.0,11,1170.0,0,96.91313711414213
785,150,38.0,12,1191.0,2,96.40546369518333
786,178,22.0,11,1181.0,1,97.62931034482759
787,171,35.0,14,1172.0,1,96.47988505747126
788,183,37.0,11,1162.0,0,96.55419956927494
789,161,34.0,11,1187.0,0,96.76956209619526
790,197,32.0,10,1154.0,0,96.98492462311557
791,185,32.0,11,1165.0,0,96.91313711414213
792,178,35.0,14,1166.0,0,96.4824120603015
793,188,32.0,10,1162.0,1,96.98275862068965
794,182,24.0,8,1179.0,0,97.70279971284997
795,178,49.0,8,1158.0,0,95.908111988514
796,186,35.0,10,1160.0,2,96.764917325665
797,186,34.0,12,1161.0,0,96.69777458722182
798,184,35.0,11,1163.0,0,96.69777458722182
799,172,31.0,13,1177.0,0,96.8413496051687
800,160,40.0,13,1180.0,0,96.19526202440775
801,177,27.0,11,1178.0,0,97.27207465900933
802,180,32.0,13,1168.0,0,96.76956209619526
803,184,35.0,12,1162.0,0,96.62598707824839
804,173,36.0,7,1176.0,1,96.91091954022988
805,179,35.0,15,1164.0,0,96.41062455132807
806,183,27.0,16,1167.0,0,96.91313711414213
807,152,31.0,17,1192.0,1,96.55172413793103
808,172,33.0,9,1179.0,0,96.98492462311557
809,170,35.0,9,1178.0,1,96.83908045977012
810,164,28.0,10,1190.0,1,97.27011494252874
811,169,34.0,9,1181.0,0,96.91313711414213
812,207,27.0,13,1145.0,1,97.12643678160919
813,180,19.0,11,1182.0,1,97.84482758620689
814,170,42.0,12,1168.0,1,96.12068965517241
815,168,43.0,17,1165.0,0,95.69274946159368
816,190,37.0,12,1153.0,1,96.47988505747126
817,194,29.0,5,1165.0,0,97.5592246949031
818,189,33.0,13,1158.0,0,96.69777458722182
819,184,32.0,7,1169.0,1,97.19827586206897
820,181,25.0,14,1173.0,0,97.20028715003589
821,174,37.0,9,1172.0,1,96.69540229885058
822,156,27.0,9,1200.0,1,97.41379310344827
823,195,29.0,12,1156.0,1,97.05459770114942
824,170,34.0,13,1175.0,1,96.62356321839081
825,165,42.0,10,1176.0,0,96.26704953338118
826,181,38.0,11,1163.0,0,96.4824120603015
827,176,34.0,11,1172.0,0,96.76956209619526
828,192,38.0,11,1150.0,2,96.47735442127966
829,184,42.0,10,1157.0,0,96.26704953338118
830,178,28.0,7,1180.0,0,97.48743718592965
831,178,27.0,9,1178.0,1,97.41379310344827
832,175,35.0,14,1168.0,1,96.47988505747126
833,189,33.0,10,1161.0,0,96.91313711414213
834,195,29.0,16,1153.0,0,96.76956209619526
835,172,39.0,9,1173.0,0,96.55419956927494
836,179,28.0,14,1171.0,1,96.98275862068965
837,177,50.0,14,1152.0,0,95.40559942569993
838,189,41.0,9,1154.0,0,96.41062455132807
839,166,53.0,12,1161.0,1,95.33045977011494
840,178,28.0,11,1175.0,1,97.19827586206897
841,175,39.0,13,1165.0,1,96.26436781609196
842,184,34.0,7,1167.0,1,97.05459770114942
843,161,30.0,9,1192.0,1,97.19827586206897
844,181,28.0,13,1171.0,0,97.05671213208902
845,162,26.0,11,1193.0,1,97.3419540229885
846,180,33.0,11,1169.0,0,96.8413496051687
847,189,41.0,13,1150.0,0,96.12347451543431
848,198,27.0,8,1159.0,1,97.48563218390804
849,181,37.0,13,1161.0,1,96.4080459770115
850,172,36.0,9,1176.0,0,96.76956209619526
851,167,44.0,13,1168.0,1,95.90517241379311
852,176,34.0,10,1173.0,0,96.8413496051687
853,167,39.0,14,1172.0,1,96.1925287356322
854,190,30.0,15,1158.0,0,96.76956209619526
855,168,32.0,11,1182.0,0,96.91313711414213
856,173,41.0,19,1159.0,1,95.6896551724138
857,185,25.0,12,1170.0,1,97.3419540229885
858,180,35.0,8,1169.0,1,96.91091954022988
859,172,35.0,9,1177.0,0,96.8413496051687
860,185,29.0,9,1168.0,2,97.26815240833932
861,183,41.0,14,1154.0,1,96.04885057471265
862,185,28.0,9,1169.0,2,97.34004313443566
863,187,29.0,6,1170.0,1,97.48563218390804
864,171,42.0,6,1173.0,1,96.55172413793103
865,181,34.0,10,1167.0,1,96.83908045977012
866,173,27.0,11,1182.0,0,97.27207465900933
867,181,32.0,7,1173.0,0,97.20028715003589
868,184,29.0,8,1172.0,0,97.34386216798278
869,184,35.0,11,1163.0,0,96.69777458722182
870,162,46.0,8,1176.0,1,96.12068965517241
871,154,31.0,11,1197.0,0,96.98492462311557
872,178,31.0,11,1173.0,0,96.98492462311557
873,190,38.0,8,1157.0,0,96.69777458722182
874,172,40.0,13,1168.0,0,96.19526202440775
875,179,37.0,8,1169.0,0,96.76956209619526
876,182,36.0,9,1165.0,1,96.76724137931035
877,157,34.0,10,1190.0,2,96.83680805176132
878,175,34.0,8,1175.0,1,96.98275862068965
879,175,32.0,5,1181.0,0,97.34386216798278
880,170,35.0,9,1179.0,0,96.8413496051687
881,162,25.0,13,1193.0,0,97.27207465900933
882,174,25.0,8,1185.0,1,97.62931034482759
883,163,35.0,10,1185.0,0,96.76956209619526
884,178,42.0,11,1162.0,0,96.19526202440775
885,195,35.0,10,1153.0,0,96.76956209619526
886,169,38.0,10,1176.0,0,96.55419956927494
887,169,37.0,9,1178.0,0,96.69777458722182
888,180,40.0,10,1163.0,0,96.41062455132807
889,196,38.0,12,1146.0,1,96.4080459770115
890,204,32.0,10,1145.0,2,96.98058950395398
891,199,26.0,7,1161.0,0,97.63101220387652
892,175,34.0,14,1170.0,0,96.55419956927494
893,178,29.0,14,1171.0,1,96.91091954022988
894,172,33.0,8,1180.0,0,97.05671213208902
895,175,29.0,12,1175.0,2,97.05248023005032
896,167,28.0,10,1188.0,0,97.27207465900933
897,185,24.0,10,1174.0,0,97.5592246949031
898,173,29.0,11,1179.0,1,97.12643678160919
899,180,40.0,12,1160.0,1,96.26436781609196
900,194,19.0,10,1169.0,1,97.91666666666666
901,166,23.0,12,1192.0,0,97.48743718592965
902,179,32.0,11,1170.0,1,96.91091954022988
903,197,45.0,11,1140.0,0,95.97989949748744
904,187,37.0,6,1163.0,0,96.91313711414213
905,159,37.0,11,1186.0,0,96.55419956927494
906,177,34.0,11,1171.0,0,96.76956209619526
907,189,34.0,9,1160.0,1,96.91091954022988
908,157,37.0,9,1190.0,0,96.69777458722182
909,180,33.0,14,1166.0,0,96.62598707824839
910,172,34.0,10,1176.0,1,96.83908045977012
911,180,38.0,11,1164.0,0,96.4824120603015
912,174,32.0,16,1171.0,0,96.55419956927494
913,152,40.0,11,1190.0,0,96.33883704235463
914,194,24.0,10,1165.0,0,97.5592246949031
915,180,35.0,6,1171.0,1,97.05459770114942
916,178,36.0,14,1165.0,0,96.41062455132807
917,185,27.0,7,1172.0,2,97.55571531272466
918,169,29.0,8,1187.0,0,97.34386216798278
919,174,27.0,8,1184.0,0,97.48743718592965
920,162,39.0,14,1176.0,2,96.18979151689432
921,198,35.0,11,1148.0,1,96.69540229885058
922,172,31.0,8,1180.0,2,97.19626168224299
923,164,34.0,12,1183.0,0,96.69777458722182
924,190,29.0,9,1164.0,1,97.27011494252874
925,178,34.0,14,1165.0,2,96.54924514737598
926,186,38.0,12,1156.0,1,96.4080459770115
927,175,34.0,10,1172.0,2,96.83680805176132
928,161,33.0,10,1189.0,0,96.91313711414213
929,171,26.0,9,1187.0,0,97.48743718592965
930,156,33.0,7,1196.0,1,97.12643678160919
931,168,34.0,10,1181.0,0,96.8413496051687
932,163,34.0,12,1184.0,0,96.69777458722182
933,190,34.0,10,1159.0,0,96.8413496051687
934,183,34.0,8,1167.0,1,96.98275862068965
935,194,39.0,13,1146.0,1,96.26436781609196
936,174,23.0,8,1188.0,0,97.77458722182341
937,183,39.0,16,1155.0,0,96.05168700646087
938,183,39.0,14,1157.0,0,96.19526202440775
939,174,49.0,14,1156.0,0,95.47738693467338
940,174,35.0,12,1172.0,0,96.62598707824839
941,186,29.0,8,1170.0,0,97.34386216798278
942,167,30.0,13,1182.0,1,96.91091954022988
943,187,29.0,10,1167.0,0,97.20028715003589
944,185,36.0,7,1164.0,1,96.91091954022988
945,173,29.0,8,1182.0,1,97.3419540229885
946,171,31.0,14,1177.0,0,96.76956209619526
947,186,38.0,13,1156.0,0,96.33883704235463
948,192,29.0,11,1160.0,1,97.12643678160919
949,184,34.0,10,1164.0,1,96.83908045977012
950,172,32.0,10,1178.0,1,96.98275862068965
951,197,31.0,8,1156.0,1,97.19827586206897
952,151,41.0,11,1190.0,0,96.26704953338118
953,166,31.0,14,1181.0,1,96.76724137931035
954,180,36.0,9,1168.0,0,96.76956209619526
955,177,32.0,8,1176.0,0,97.12849964106246
956,191,32.0,10,1160.0,0,96.98492462311557
957,164,33.0,16,1179.0,1,96.47988505747126
958,173,34.0,9,1177.0,0,96.91313711414213
959,174,34.0,3,1182.0,0,97.34386216798278
960,181,38.0,6,1167.0,1,96.83908045977012
961,174,26.0,13,1180.0,0,97.20028715003589
962,165,29.0,11,1187.0,1,97.12643678160919
963,177,32.0,12,1171.0,1,96.83908045977012
964,172,28.0,15,1178.0,0,96.91313711414213
965,175,42.0,8,1167.0,1,96.4080459770115
966,175,30.0,8,1180.0,0,97.27207465900933
967,168,28.0,8,1188.0,1,97.41379310344827
968,176,29.0,7,1181.0,0,97.4156496769562
969,183,37.0,13,1160.0,0,96.41062455132807
970,177,32.0,8,1176.0,0,97.12849964106246
971,173,33.0,17,1169.0,1,96.4080459770115
972,162,35.0,13,1183.0,0,96.55419956927494
973,188,34.0,11,1159.0,1,96.76724137931035
974,182,36.0,12,1163.0,0,96.55419956927494
975,186,35.0,15,1157.0,0,96.41062455132807
976,173,33.0,8,1178.0,1,97.05459770114942
977,172,31.0,8,1181.0,1,97.19827586206897
978,190,32.0,9,1162.0,0,97.05671213208902
979,167,33.0,10,1182.0,1,96.91091954022988
980,184,26.0,11,1171.0,1,97.3419540229885
981,182,32.0,13,1166.0,0,96.76956209619526
982,174,31.0,12,1176.0,0,96.91313711414213
983,170,27.0,11,1185.0,0,97.27207465900933
984,179,30.0,8,1175.0,1,97.27011494252874
985,164,26.0,9,1193.0,1,97.48563218390804
986,178,29.0,8,1176.0,2,97.34004313443566
987,186,35.0,12,1160.0,0,96.62598707824839
988,165,27.0,14,1187.0,0,97.05671213208902
989,164,40.0,8,1180.0,1,96.55172413793103
990,173,37.0,11,1172.0,0,96.55419956927494
991,183,24.0,10,1175.0,1,97.5574712643678
992,189,38.0,10,1156.0,0,96.55419956927494
993,173,34.0,12,1172.0,2,96.69302659956865
994,173,24.0,6,1190.0,0,97.84637473079684
995,191,35.0,8,1159.0,0,96.91313711414213
996,179,35.0,12,1166.0,1,96.62356321839081
997,189,31.0,11,1160.0,2,96.98058950395398
998,165,42.0,10,1175.0,1,96.26436781609196
999,176,38.0,9,1170.0,0,96.62598707824839
1000,169,35.0,12,1177.0,0,96.62598707824839
1001,197,34.0,10,1152.0,0,96.8413496051687
1002,188,40.0,5,1159.0,1,96.76724137931035
1003,179,31.0,12,1170.0,1,96.91091954022988
1004,171,41.0,7,1173.0,1,96.55172413793103
1005,181,36.0,13,1163.0,0,96.4824120603015
1006,172,42.0,8,1171.0,0,96.41062455132807
1007,183,22.0,10,1176.0,2,97.69949676491733
1008,168,29.0,8,1186.0,2,97.34004313443566
1009,182,36.0,9,1166.0,0,96.76956209619526
1010,171,31.0,13,1177.0,1,96.83908045977012
1011,171,39.0,14,1168.0,1,96.1925287356322
1012,187,44.0,6,1156.0,0,96.41062455132807
1013,166,33.0,9,1185.0,0,96.98492462311557
1014,163,29.0,8,1193.0,0,97.34386216798278
1015,168,46.0,10,1169.0,0,95.97989949748744
1016,171,34.0,10,1177.0,1,96.83908045977012
1017,171,40.0,9,1173.0,0,96.4824120603015
1018,177,33.0,12,1170.0,1,96.76724137931035
1019,173,24.0,13,1182.0,1,97.3419540229885
1020,174,33.0,13,1171.0,2,96.69302659956865
1021,173,27.0,8,1184.0,1,97.48563218390804
1022,168,33.0,11,1181.0,0,96.8413496051687
1023,161,31.0,11,1190.0,0,96.98492462311557
1024,171,34.0,14,1174.0,0,96.55419956927494
1025,173,22.0,12,1186.0,0,97.5592246949031
1026,190,35.0,9,1158.0,1,96.83908045977012
1027,196,35.0,13,1149.0,0,96.55419956927494
1028,181,34.0,9,1169.0,0,96.91313711414213
1029,171,34.0,10,1177.0,1,96.83908045977012
1030,190,37.0,8,1158.0,0,96.76956209619526
1031,190,26.0,8,1169.0,0,97.5592246949031
1032,170,36.0,6,1181.0,0,96.98492462311557
1033,187,29.0,11,1166.0,0,97.12849964106246
1034,168,26.0,11,1187.0,1,97.3419540229885
1035,176,34.0,7,1175.0,1,97.05459770114942
1036,198,27.0,7,1160.0,1,97.5574712643678
